,,,,,,,,
2.0754,1.3003,1.2102,1.3273,0.52506,0.54544,0.37874,0,0
1,1,1,1,1,1,1,1,1
2.0732,1.3009,1.2079,1.327,0.52666,0.54446,0.38265,0,0
1,1,1,1,1,1,1,1,1
2.0714,1.3013,1.2063,1.3265,0.52808,0.54431,0.38642,0,0
1,1,1,1,1,1,1,1,1
2.0688,1.3028,1.2057,1.3263,0.52956,0.54393,0.39015,0,0
1,1,1,1,1,1,1,1,1
2.0669,1.3036,1.2059,1.3255,0.53144,0.54376,0.39386,0,0
1,1,1,1,1,1,1,1,1
2.0642,1.3041,1.207,1.3254,0.53302,0.54415,0.39737,0,0
1,1,1,1,1,1,1,1,1
2.0625,1.3052,1.2082,1.3239,0.53456,0.54402,0.40116,0,0
1,1,1,1,1,1,1,1,1
2.0612,1.3071,1.2111,1.3215,0.53546,0.54432,0.40462,0,0
1,1,1,1,1,1,1,1,1
2.0625,1.3079,1.2153,1.3185,0.53637,0.54498,0.40727,0,0
1,1,1,1,1,1,1,1,1
2.0628,1.3103,1.2194,1.3137,0.53723,0.54497,0.40918,0,0
1,1,1,1,1,1,1,1,1
2.0639,1.3135,1.2249,1.3085,0.53866,0.54526,0.41055,0,0
1,1,1,1,1,1,1,1,1
2.0671,1.3173,1.2315,1.3017,0.54005,0.54519,0.41237,0,0
1,1,1,1,1,1,1,1,1
2.0702,1.3213,1.2385,1.2936,0.54057,0.54437,0.41362,0,0
1,1,1,1,1,1,1,1,1
2.0765,1.3261,1.2463,1.2857,0.54141,0.54284,0.41477,0,0
1,1,1,1,1,1,1,1,1
2.0843,1.3312,1.2543,1.2774,0.5426,0.54183,0.41511,0,0
1,1,1,1,1,1,1,1,1
2.0931,1.3368,1.2626,1.2682,0.54393,0.54007,0.41579,0,0
1,1,1,1,1,1,1,1,1
2.1026,1.3421,1.2702,1.2586,0.54493,0.5385,0.41549,0,0
1,1,1,1,1,1,1,1,1
2.1149,1.3469,1.2791,1.2489,0.54571,0.53686,0.41491,0,0
1,1,1,1,1,1,1,1,1
2.1275,1.3517,1.2867,1.24,0.54605,0.53446,0.4141,0,0
1,1,1,1,1,1,1,1,1
2.1401,1.3553,1.2953,1.2315,0.54643,0.53177,0.41336,0,0
1,1,1,1,1,1,1,1,1
2.1518,1.3584,1.303,1.2234,0.54774,0.53034,0.41233,0,0
1,1,1,1,1,1,1,1,1
2.1647,1.3612,1.3105,1.2158,0.54762,0.52894,0.41162,0,0
1,1,1,1,1,1,1,1,1
2.1752,1.3619,1.3179,1.2086,0.54726,0.52779,0.41052,0,0
1,1,1,1,1,1,1,1,1
2.1864,1.3616,1.324,1.2034,0.54576,0.52657,0.41001,0,0
1,1,1,1,1,1,1,1,1
2.196,1.36,1.3307,1.1993,0.54527,0.526,0.40911,0,0
1,1,1,1,1,1,1,1,1
2.2033,1.3576,1.3368,1.1962,0.54445,0.52522,0.40868,0,0
1,1,1,1,1,1,1,1,1
2.2081,1.3539,1.342,1.1924,0.54386,0.52495,0.40809,0,0
1,1,1,1,1,1,1,1,1
2.2123,1.3488,1.3463,1.1906,0.54215,0.52566,0.40777,0,0
1,1,1,1,1,1,1,1,1
2.2142,1.345,1.3494,1.1898,0.54087,0.52677,0.40716,0,0
1,1,1,1,1,1,1,1,1
2.215,1.3394,1.3526,1.1887,0.5399,0.52769,0.407,0,0
1,1,1,1,1,1,1,1,1
2.2136,1.335,1.356,1.1878,0.53897,0.52827,0.40657,0,0
1,1,1,1,1,1,1,1,1
2.2118,1.3301,1.3588,1.1879,0.53757,0.52969,0.4061,0,0
1,1,1,1,1,1,1,1,1
2.2084,1.325,1.3615,1.189,0.53634,0.53126,0.40517,0,0
1,1,1,1,1,1,1,1,1
2.2048,1.3195,1.3634,1.1906,0.5347,0.53318,0.40446,0,0
1,1,1,1,1,1,1,1,1
2.2002,1.3142,1.3661,1.1924,0.53395,0.53467,0.4035,0,0
1,1,1,1,1,1,1,1,1
2.1964,1.3094,1.3686,1.1952,0.53282,0.5357,0.40203,0,0
1,1,1,1,1,1,1,1,1
2.1925,1.3064,1.3697,1.1988,0.53181,0.53621,0.40042,0,0
1,1,1,1,1,1,1,1,1
2.1899,1.3028,1.3719,1.2031,0.53159,0.53781,0.39879,0,0
1,1,1,1,1,1,1,1,1
2.1876,1.2994,1.3725,1.2094,0.53153,0.53833,0.39622,0,0
1,1,1,1,1,1,1,1,1
2.1862,1.2957,1.3734,1.216,0.53182,0.53846,0.39471,0,0
1,1,1,1,1,1,1,1,1
2.1865,1.2945,1.3747,1.2238,0.532,0.53878,0.39187,0,0
1,1,1,1,1,1,1,1,1
2.1888,1.2939,1.3754,1.2327,0.53267,0.53936,0.39001,0,0
1,1,1,1,1,1,1,1,1
2.1911,1.2939,1.3762,1.2415,0.53376,0.53902,0.3881,0,0
1,1,1,1,1,1,1,1,1
2.1944,1.2948,1.3759,1.2515,0.53518,0.53939,0.386,0,0
1,1,1,1,1,1,1,1,1
2.1987,1.2961,1.3759,1.2626,0.53713,0.53978,0.38499,0,0
1,1,1,1,1,1,1,1,1
2.2033,1.2987,1.3753,1.2737,0.53871,0.53955,0.38401,0,0
1,1,1,1,1,1,1,1,1
2.2071,1.3009,1.3755,1.2848,0.53993,0.53964,0.38276,0,0
1,1,1,1,1,1,1,1,1
2.2105,1.3034,1.3754,1.2973,0.54156,0.53934,0.38279,0,0
1,1,1,1,1,1,1,1,1
2.2113,1.3076,1.3747,1.3083,0.54329,0.53948,0.38323,0,0
1,1,1,1,1,1,1,1,1
2.213,1.3111,1.3744,1.319,0.54486,0.54006,0.3839,0,0
1,1,1,1,1,1,1,1,1
2.2122,1.3154,1.374,1.3282,0.54621,0.54082,0.38531,0,0
1,1,1,1,1,1,1,1,1
2.2094,1.3196,1.3736,1.3369,0.54808,0.54194,0.38594,0,0
1,1,1,1,1,1,1,1,1
2.206,1.3242,1.3739,1.3445,0.54984,0.54292,0.387,0,0
1,1,1,1,1,1,1,1,1
2.1988,1.3288,1.3743,1.35,0.55124,0.54421,0.38833,0,0
1,1,1,1,1,1,1,1,1
2.1892,1.3329,1.3753,1.3547,0.55197,0.54504,0.38979,0,0
1,1,1,1,1,1,1,1,1
2.1785,1.3373,1.3774,1.3582,0.55206,0.54655,0.39145,0,0
1,1,1,1,1,1,1,1,1
2.1658,1.3408,1.3797,1.3592,0.55284,0.54726,0.39372,0,0
1,1,1,1,1,1,1,1,1
2.1506,1.3441,1.3813,1.3591,0.55334,0.54763,0.39561,0,0
1,1,1,1,1,1,1,1,1
2.1353,1.3465,1.383,1.3579,0.55346,0.54859,0.39728,0,0
1,1,1,1,1,1,1,1,1
2.1178,1.3494,1.3846,1.3557,0.55337,0.54927,0.39949,0,0
1,1,1,1,1,1,1,1,1
2.1024,1.3501,1.3874,1.3518,0.55328,0.54955,0.40044,0,0
1,1,1,1,1,1,1,1,1
2.0863,1.3504,1.3902,1.3477,0.55403,0.54958,0.4016,0,0
1,1,1,1,1,1,1,1,1
2.0713,1.3508,1.3931,1.3433,0.55472,0.54969,0.40206,0,0
1,1,1,1,1,1,1,1,1
2.0573,1.3513,1.3967,1.3393,0.55535,0.54964,0.403,0,0
1,1,1,1,1,1,1,1,1
2.0461,1.3511,1.3996,1.335,0.5557,0.54905,0.40242,0,0
1,1,1,1,1,1,1,1,1
2.0367,1.3506,1.4024,1.331,0.55595,0.54884,0.40235,0,0
1,1,1,1,1,1,1,1,1
2.0295,1.3518,1.4054,1.3282,0.55592,0.548,0.40176,0,0
1,1,1,1,1,1,1,1,1
2.0242,1.3518,1.4074,1.3255,0.55692,0.54653,0.4014,0,0
1,1,1,1,1,1,1,1,1
2.0211,1.3511,1.4083,1.322,0.55689,0.54599,0.40033,0,0
1,1,1,1,1,1,1,1,1
2.0212,1.351,1.4081,1.32,0.55734,0.54464,0.3987,0,0
1,1,1,1,1,1,1,1,1
2.0233,1.3517,1.4069,1.3186,0.55693,0.54302,0.39697,0,0
1,1,1,1,1,1,1,1,1
2.0277,1.3526,1.4037,1.3174,0.55685,0.54163,0.39567,0,0
1,1,1,1,1,1,1,1,1
2.0333,1.354,1.3991,1.3168,0.55644,0.53938,0.39484,0,0
1,1,1,1,1,1,1,1,1
2.0396,1.354,1.393,1.3156,0.55609,0.53707,0.39338,0,0
1,1,1,1,1,1,1,1,1
2.0493,1.3541,1.3848,1.3139,0.55604,0.53536,0.39217,0,0
1,1,1,1,1,1,1,1,1
2.0591,1.3544,1.3761,1.3123,0.55601,0.53371,0.39098,0,0
1,1,1,1,1,1,1,1,1
2.0721,1.3541,1.367,1.3099,0.55657,0.5325,0.39026,0,0
1,1,1,1,1,1,1,1,1
2.0867,1.3542,1.3566,1.3077,0.55679,0.5314,0.38981,0,0
1,1,1,1,1,1,1,1,1
2.1026,1.3542,1.3471,1.304,0.55868,0.53112,0.39022,0,0
1,1,1,1,1,1,1,1,1
2.1223,1.3538,1.3374,1.3005,0.56093,0.53175,0.39031,0,0
1,1,1,1,1,1,1,1,1
2.1451,1.3543,1.3276,1.2971,0.5636,0.53334,0.39183,0,0
1,1,1,1,1,1,1,1,1
2.1722,1.3554,1.3199,1.2929,0.56773,0.53553,0.39394,0,0
1,1,1,1,1,1,1,1,1
2.2055,1.358,1.3147,1.2898,0.57253,0.54043,0.39766,0,0
1,1,1,1,1,1,1,1,1
2.2423,1.3602,1.313,1.2867,0.57841,0.54741,0.40207,0,0
1,1,1,1,1,1,1,1,1
2.2863,1.3657,1.3126,1.284,0.58586,0.55676,0.40738,0,0
1,1,1,1,1,1,1,1,1
2.3371,1.3729,1.3156,1.2833,0.59495,0.56886,0.41409,0,0
1,1,1,1,1,1,1,1,1
2.398,1.3826,1.3219,1.2842,0.60708,0.58425,0.42362,0,0
1,1,1,1,1,1,1,1,1
2.4676,1.3949,1.3319,1.2868,0.61965,0.60292,0.4347,0,0
1,1,1,1,1,1,1,1,1
2.5473,1.4105,1.3464,1.2931,0.63466,0.62435,0.44785,0,0
1,1,1,1,1,1,1,1,1
2.6348,1.43,1.3654,1.3033,0.65292,0.64945,0.46261,0,0
1,1,1,1,1,1,1,1,1
2.7315,1.4524,1.3877,1.3172,0.67365,0.67813,0.48058,0,0
1,1,1,1,1,1,1,1,1
2.8375,1.4796,1.4142,1.3366,0.69581,0.71078,0.50137,0,0
1,1,1,1,1,1,1,1,1
2.9518,1.5113,1.4447,1.3609,0.72112,0.74733,0.52414,0,0
4,4,4,4,4,4,4,4,4
3.0737,1.5464,1.4794,1.3893,0.74929,0.78737,0.55001,0,0
4,4,4,4,4,4,4,4,4
3.2054,1.5871,1.518,1.4232,0.78151,0.82976,0.57843,0,0
4,4,4,4,4,4,4,4,4
3.3418,1.6319,1.5587,1.4626,0.81705,0.87569,0.60863,0,0
4,4,4,4,4,4,4,4,4
3.4829,1.6813,1.602,1.5089,0.8548,0.92553,0.64062,0,0
4,4,4,4,4,4,4,4,4
3.6274,1.7336,1.6501,1.5599,0.89553,0.97728,0.67457,0,0
4,4,4,4,4,4,4,4,4
3.7729,1.7904,1.7,1.6156,0.93978,1.0298,0.71109,0,0
4,4,4,4,4,4,4,4,4
3.9188,1.8497,1.7519,1.6767,0.98742,1.0844,0.74944,0,0
4,4,4,4,4,4,4,4,4
4.0615,1.9128,1.8043,1.7417,1.0367,1.1388,0.78906,0,0
4,4,4,4,4,4,4,4,4
4.2008,1.9777,1.8587,1.8095,1.0894,1.1945,0.82987,0,0
4,4,4,4,4,4,4,4,4
4.3348,2.0443,1.9143,1.88,1.1435,1.2499,0.87136,0,0
4,4,4,4,4,4,4,4,4
4.4622,2.1113,1.969,1.9518,1.1994,1.3047,0.91274,0,0
4,4,4,4,4,4,4,4,4
4.5805,2.1807,2.0246,2.0274,1.2571,1.3579,0.95559,0,0
4,4,4,4,4,4,4,4,4
4.6898,2.2501,2.0816,2.1031,1.3156,1.4095,0.99832,0,0
4,4,4,4,4,4,4,4,4
4.7915,2.3183,2.1379,2.1786,1.3742,1.4603,1.0401,0,0
4,4,4,4,4,4,4,4,4
4.8827,2.3866,2.1934,2.2542,1.4319,1.5093,1.0806,0,0
4,4,4,4,4,4,4,4,4
4.9642,2.4539,2.2479,2.3284,1.4886,1.555,1.1204,0,0
4,4,4,4,4,4,4,4,4
5.0349,2.5191,2.3021,2.3994,1.5438,1.5998,1.1595,0,0
4,4,4,4,4,4,4,4,4
5.0962,2.5824,2.3556,2.4665,1.5968,1.6428,1.1966,0,0
4,4,4,4,4,4,4,4,4
5.1478,2.6428,2.4086,2.5305,1.647,1.6827,1.2299,0,0
4,4,4,4,4,4,4,4,4
5.1925,2.6992,2.4593,2.5887,1.6951,1.7203,1.2621,0,0
4,4,4,4,4,4,4,4,4
5.23,2.7526,2.5085,2.643,1.7399,1.7546,1.2917,0,0
4,4,4,4,4,4,4,4,4
5.2596,2.8023,2.556,2.6908,1.7804,1.7871,1.3189,0,0
4,4,4,4,4,4,4,4,4
5.2827,2.847,2.6006,2.732,1.8179,1.8171,1.3433,0,0
4,4,4,4,4,4,4,4,4
5.2997,2.887,2.6442,2.7679,1.8515,1.8435,1.3643,0,0
4,4,4,4,4,4,4,4,4
5.3142,2.922,2.6844,2.7974,1.8821,1.8682,1.3833,0,0
4,4,4,4,4,4,4,4,4
5.3257,2.9542,2.7208,2.8208,1.908,1.8901,1.3988,0,0
4,4,4,4,4,4,4,4,4
5.3323,2.981,2.7544,2.8387,1.9318,1.9086,1.4121,0,0
4,4,4,4,4,4,4,4,4
5.3353,3.0036,2.7854,2.8512,1.9525,1.9251,1.4236,0,0
4,4,4,4,4,4,4,4,4
5.337,3.0224,2.8114,2.8603,1.9706,1.9394,1.432,0,0
4,4,4,4,4,4,4,4,4
5.3341,3.0377,2.8335,2.8649,1.9864,1.9516,1.4394,0,0
4,4,4,4,4,4,4,4,4
5.331,3.0491,2.853,2.8665,2.0007,1.962,1.4451,0,0
4,4,4,4,4,4,4,4,4
5.325,3.0575,2.8702,2.8643,2.0115,1.9707,1.4496,0,0
4,4,4,4,4,4,4,4,4
5.3155,3.0631,2.8838,2.8605,2.0208,1.9779,1.452,0,0
4,4,4,4,4,4,4,4,4
5.3042,3.0663,2.8944,2.8569,2.0276,1.9833,1.4529,0,0
4,4,4,4,4,4,4,4,4
5.2926,3.0673,2.9023,2.8525,2.0346,1.9877,1.4544,0,0
4,4,4,4,4,4,4,4,4
5.2781,3.0663,2.9076,2.8482,2.0391,1.9916,1.4547,0,0
4,4,4,4,4,4,4,4,4
5.2652,3.0641,2.9104,2.8429,2.0433,1.9953,1.4551,0,0
4,4,4,4,4,4,4,4,4
5.2511,3.0612,2.9114,2.8402,2.0459,1.9981,1.4543,0,0
4,4,4,4,4,4,4,4,4
5.2362,3.0579,2.9107,2.8368,2.0492,1.9998,1.4541,0,0
4,4,4,4,4,4,4,4,4
5.2209,3.0537,2.9083,2.8351,2.0515,2,1.4539,0,0
4,4,4,4,4,4,4,4,4
5.2069,3.049,2.9052,2.8363,2.0533,1.9999,1.4535,0,0
4,4,4,4,4,4,4,4,4
5.1932,3.044,2.9014,2.8384,2.0532,2.0006,1.4534,0,0
4,4,4,4,4,4,4,4,4
5.1808,3.0387,2.8962,2.8421,2.0535,2.0003,1.4537,0,0
4,4,4,4,4,4,4,4,4
5.17,3.0338,2.8922,2.8455,2.0534,1.9989,1.4547,0,0
4,4,4,4,4,4,4,4,4
5.1599,3.0295,2.8877,2.8508,2.0532,1.9971,1.4568,0,0
4,4,4,4,4,4,4,4,4
5.1514,3.0256,2.8834,2.8572,2.0525,1.9962,1.4588,0,0
4,4,4,4,4,4,4,4,4
5.1463,3.0223,2.8802,2.8635,2.0506,1.9947,1.4613,0,0
4,4,4,4,4,4,4,4,4
5.143,3.0196,2.8772,2.8713,2.049,1.9945,1.4647,0,0
4,4,4,4,4,4,4,4,4
5.1405,3.0182,2.8756,2.8806,2.0464,1.9942,1.4673,0,0
4,4,4,4,4,4,4,4,4
5.1409,3.0169,2.8753,2.8902,2.0438,1.9937,1.4707,0,0
4,4,4,4,4,4,4,4,4
5.1416,3.0155,2.8776,2.8997,2.0416,1.9935,1.4735,0,0
4,4,4,4,4,4,4,4,4
5.1452,3.0151,2.8793,2.9081,2.0386,1.9948,1.4759,0,0
4,4,4,4,4,4,4,4,4
5.1505,3.0158,2.8825,2.9175,2.0354,1.9943,1.4776,0,0
4,4,4,4,4,4,4,4,4
5.155,3.0167,2.8884,2.9272,2.0328,1.9945,1.4791,0,0
4,4,4,4,4,4,4,4,4
5.1629,3.0193,2.8967,2.937,2.0304,1.9937,1.4809,0,0
4,4,4,4,4,4,4,4,4
5.171,3.0235,2.9074,2.9464,2.0283,1.9931,1.4821,0,0
4,4,4,4,4,4,4,4,4
5.1815,3.028,2.9184,2.9576,2.0267,1.9929,1.4825,0,0
4,4,4,4,4,4,4,4,4
5.1907,3.0335,2.9312,2.9689,2.0259,1.9911,1.484,0,0
4,4,4,4,4,4,4,4,4
5.2016,3.0404,2.9464,2.9798,2.025,1.9899,1.4857,0,0
4,4,4,4,4,4,4,4,4
5.2108,3.0485,2.9632,2.9903,2.0247,1.9879,1.4859,0,0
4,4,4,4,4,4,4,4,4
5.2194,3.0572,2.9823,3.0002,2.025,1.9877,1.4863,0,0
4,4,4,4,4,4,4,4,4
5.2249,3.066,3.0019,3.0103,2.0272,1.9856,1.4869,0,0
4,4,4,4,4,4,4,4,4
5.2302,3.0758,3.022,3.0197,2.0301,1.984,1.4874,0,0
4,4,4,4,4,4,4,4,4
5.2334,3.0856,3.0415,3.0277,2.0357,1.9823,1.4884,0,0
4,4,4,4,4,4,4,4,4
5.2328,3.0959,3.0613,3.0352,2.0414,1.9793,1.4886,0,0
4,4,4,4,4,4,4,4,4
5.2288,3.1051,3.0816,3.0422,2.0479,1.9767,1.4896,0,0
4,4,4,4,4,4,4,4,4
5.2224,3.115,3.1004,3.0482,2.0556,1.9751,1.4894,0,0
4,4,4,4,4,4,4,4,4
5.2134,3.1234,3.119,3.0528,2.065,1.9724,1.4888,0,0
4,4,4,4,4,4,4,4,4
5.2008,3.1318,3.1345,3.0562,2.075,1.9709,1.4877,0,0
4,4,4,4,4,4,4,4,4
5.1876,3.1392,3.1493,3.0591,2.0863,1.9684,1.4857,0,0
4,4,4,4,4,4,4,4,4
5.1723,3.1454,3.1608,3.0615,2.0973,1.9655,1.4843,0,0
4,4,4,4,4,4,4,4,4
5.1549,3.1514,3.1703,3.0633,2.1092,1.9624,1.4823,0,0
4,4,4,4,4,4,4,4,4
5.1382,3.1574,3.1776,3.0644,2.1203,1.9607,1.4808,0,0
4,4,4,4,4,4,4,4,4
5.1216,3.1632,3.1818,3.0637,2.1331,1.958,1.4785,0,0
4,4,4,4,4,4,4,4,4
5.1039,3.1677,3.1842,3.0637,2.1443,1.9553,1.4751,0,0
4,4,4,4,4,4,4,4,4
5.0892,3.1708,3.1836,3.0635,2.1548,1.9521,1.4722,0,0
4,4,4,4,4,4,4,4,4
5.0755,3.174,3.1804,3.0631,2.1642,1.9485,1.4691,0,0
4,4,4,4,4,4,4,4,4
5.0636,3.177,3.1755,3.0626,2.1725,1.946,1.4664,0,0
4,4,4,4,4,4,4,4,4
5.0545,3.178,3.1679,3.0631,2.1801,1.9431,1.4638,0,0
4,4,4,4,4,4,4,4,4
5.0474,3.1782,3.1574,3.0638,2.1867,1.9408,1.4613,0,0
4,4,4,4,4,4,4,4,4
5.043,3.1783,3.1462,3.0639,2.193,1.9395,1.4595,0,0
4,4,4,4,4,4,4,4,4
5.0406,3.1781,3.1334,3.0643,2.1976,1.9375,1.4578,0,0
4,4,4,4,4,4,4,4,4
5.0427,3.1776,3.1196,3.0643,2.2013,1.9371,1.4562,0,0
4,4,4,4,4,4,4,4,4
5.0477,3.1762,3.105,3.0656,2.2022,1.9367,1.4549,0,0
4,4,4,4,4,4,4,4,4
5.0566,3.1749,3.0901,3.0658,2.2037,1.9384,1.454,0,0
4,4,4,4,4,4,4,4,4
5.0675,3.1735,3.0756,3.0659,2.2042,1.9393,1.4523,0,0
4,4,4,4,4,4,4,4,4
5.0778,3.1716,3.0618,3.0658,2.2033,1.9404,1.4516,0,0
4,4,4,4,4,4,4,4,4
5.0907,3.1702,3.0492,3.0667,2.2003,1.942,1.4516,0,0
4,4,4,4,4,4,4,4,4
5.1039,3.1692,3.0362,3.0647,2.1969,1.9464,1.452,0,0
4,4,4,4,4,4,4,4,4
5.119,3.1689,3.0246,3.0631,2.1938,1.9517,1.4536,0,0
4,4,4,4,4,4,4,4,4
5.1347,3.1705,3.0133,3.0628,2.1887,1.9568,1.4551,0,0
4,4,4,4,4,4,4,4,4
5.1494,3.1725,3.0035,3.0628,2.1834,1.9609,1.4573,0,0
4,4,4,4,4,4,4,4,4
5.1615,3.1734,2.994,3.0638,2.1778,1.9674,1.4595,0,0
4,4,4,4,4,4,4,4,4
5.1746,3.176,2.9862,3.0658,2.171,1.9731,1.4622,0,0
4,4,4,4,4,4,4,4,4
5.1866,3.1786,2.9809,3.0681,2.165,1.9784,1.4633,0,0
4,4,4,4,4,4,4,4,4
5.195,3.1802,2.9761,3.0715,2.1582,1.9843,1.4654,0,0
4,4,4,4,4,4,4,4,4
5.2039,3.1829,2.9744,3.0761,2.1511,1.9894,1.4668,0,0
4,4,4,4,4,4,4,4,4
5.2111,3.1858,2.9725,3.0816,2.1446,1.9956,1.4677,0,0
4,4,4,4,4,4,4,4,4
5.2152,3.1892,2.9715,3.0895,2.1385,1.9998,1.4681,0,0
4,4,4,4,4,4,4,4,4
5.2201,3.1932,2.9723,3.0993,2.1311,2.0044,1.4692,0,0
4,4,4,4,4,4,4,4,4
5.2253,3.1963,2.975,3.1091,2.1251,2.007,1.4689,0,0
4,4,4,4,4,4,4,4,4
5.2301,3.198,2.9786,3.1194,2.1182,2.0097,1.4678,0,0
4,4,4,4,4,4,4,4,4
5.2338,3.1989,2.9837,3.1297,2.112,2.0105,1.4676,0,0
4,4,4,4,4,4,4,4,4
5.2379,3.199,2.9898,3.1389,2.1051,2.0108,1.4667,0,0
4,4,4,4,4,4,4,4,4
5.2428,3.1984,2.9974,3.1466,2.0992,2.0118,1.4655,0,0
4,4,4,4,4,4,4,4,4
5.249,3.1949,3.004,3.1546,2.0942,2.0106,1.4641,0,0
4,4,4,4,4,4,4,4,4
5.2546,3.1912,3.0132,3.1598,2.0885,2.0082,1.4635,0,0
4,4,4,4,4,4,4,4,4
5.2619,3.1865,3.0225,3.1657,2.0826,2.007,1.4621,0,0
4,4,4,4,4,4,4,4,4
5.2697,3.1793,3.0339,3.1699,2.0771,2.0043,1.4608,0,0
4,4,4,4,4,4,4,4,4
5.2789,3.1703,3.0439,3.1725,2.0716,2.0012,1.4599,0,0
4,4,4,4,4,4,4,4,4
5.2879,3.1608,3.0554,3.1737,2.0673,1.9981,1.4582,0,0
4,4,4,4,4,4,4,4,4
5.2985,3.1494,3.0657,3.1756,2.064,1.9956,1.4566,0,0
4,4,4,4,4,4,4,4,4
5.3093,3.136,3.0775,3.1751,2.0611,1.9923,1.4545,0,0
4,4,4,4,4,4,4,4,4
5.3198,3.1219,3.0893,3.1746,2.0568,1.9896,1.4527,0,0
4,4,4,4,4,4,4,4,4
5.3302,3.1074,3.1014,3.1747,2.054,1.9865,1.451,0,0
4,4,4,4,4,4,4,4,4
5.3417,3.0911,3.1117,3.1726,2.0528,1.9844,1.4498,0,0
4,4,4,4,4,4,4,4,4
5.3507,3.0754,3.1224,3.1699,2.0512,1.9827,1.4483,0,0
4,4,4,4,4,4,4,4,4
5.3595,3.0595,3.1338,3.1663,2.0504,1.9809,1.4463,0,0
4,4,4,4,4,4,4,4,4
5.3684,3.045,3.1446,3.164,2.0497,1.9784,1.4436,0,0
4,4,4,4,4,4,4,4,4
5.3772,3.0314,3.155,3.1617,2.0486,1.9768,1.4424,0,0
4,4,4,4,4,4,4,4,4
5.3849,3.0188,3.1652,3.1594,2.0481,1.9757,1.4399,0,0
4,4,4,4,4,4,4,4,4
5.3909,3.0069,3.1747,3.1576,2.0486,1.9754,1.439,0,0
4,4,4,4,4,4,4,4,4
5.3962,2.995,3.1835,3.1549,2.0487,1.975,1.4374,0,0
4,4,4,4,4,4,4,4,4
5.4016,2.9855,3.1908,3.1517,2.0509,1.9755,1.4365,0,0
4,4,4,4,4,4,4,4,4
5.4053,2.9762,3.1985,3.1489,2.0507,1.9766,1.436,0,0
4,4,4,4,4,4,4,4,4
5.4105,2.969,3.207,3.1455,2.0504,1.9788,1.4361,0,0
4,4,4,4,4,4,4,4,4
5.4156,2.9641,3.2149,3.1419,2.0505,1.981,1.4359,0,0
4,4,4,4,4,4,4,4,4
5.4193,2.9595,3.2235,3.1377,2.0523,1.9845,1.4355,0,0
4,4,4,4,4,4,4,4,4
5.4233,2.9563,3.2314,3.1348,2.0527,1.9871,1.4343,0,0
4,4,4,4,4,4,4,4,4
5.4245,2.9557,3.2395,3.1323,2.0525,1.9902,1.4338,0,0
4,4,4,4,4,4,4,4,4
5.4259,2.9558,3.2475,3.128,2.053,1.9948,1.435,0,0
4,4,4,4,4,4,4,4,4
5.4274,2.9565,3.2569,3.1246,2.0521,2.0011,1.4355,0,0
4,4,4,4,4,4,4,4,4
5.4305,2.9594,3.265,3.1208,2.0513,2.007,1.4368,0,0
4,4,4,4,4,4,4,4,4
5.4307,2.9631,3.2718,3.1162,2.052,2.0136,1.4396,0,0
4,4,4,4,4,4,4,4,4
5.4309,2.9662,3.2792,3.1132,2.0518,2.0219,1.443,0,0
4,4,4,4,4,4,4,4,4
5.4337,2.9707,3.2875,3.1108,2.0523,2.0304,1.4467,0,0
4,4,4,4,4,4,4,4,4
5.435,2.9748,3.2934,3.1082,2.0507,2.0369,1.4518,0,0
4,4,4,4,4,4,4,4,4
5.4379,2.9778,3.3001,3.1075,2.0496,2.0437,1.456,0,0
4,4,4,4,4,4,4,4,4
5.4385,2.9805,3.3054,3.1062,2.0486,2.0516,1.4608,0,0
4,4,4,4,4,4,4,4,4
5.4382,2.9816,3.309,3.1057,2.0473,2.0585,1.4654,0,0
4,4,4,4,4,4,4,4,4
5.4374,2.9836,3.31,3.1054,2.0449,2.065,1.4703,0,0
4,4,4,4,4,4,4,4,4
5.4366,2.986,3.311,3.1066,2.0424,2.0704,1.4745,0,0
4,4,4,4,4,4,4,4,4
5.4359,2.9885,3.3114,3.109,2.0384,2.0751,1.4779,0,0
4,4,4,4,4,4,4,4,4
5.4331,2.9904,3.3104,3.113,2.0341,2.0787,1.4817,0,0
4,4,4,4,4,4,4,4,4
5.4292,2.9929,3.308,3.1177,2.0292,2.0802,1.4862,0,0
4,4,4,4,4,4,4,4,4
5.4232,2.9972,3.3047,3.1217,2.0238,2.0809,1.4891,0,0
4,4,4,4,4,4,4,4,4
5.418,3.0012,3.2987,3.1267,2.0178,2.08,1.4911,0,0
4,4,4,4,4,4,4,4,4
5.4092,3.0064,3.293,3.1308,2.012,2.0773,1.4935,0,0
4,4,4,4,4,4,4,4,4
5.4004,3.0123,3.2874,3.1365,2.0061,2.0737,1.4947,0,0
4,4,4,4,4,4,4,4,4
5.389,3.0211,3.2823,3.1436,2.0008,2.0703,1.495,0,0
4,4,4,4,4,4,4,4,4
5.3779,3.0321,3.2775,3.1486,1.9955,2.067,1.4952,0,0
4,4,4,4,4,4,4,4,4
5.3656,3.0432,3.273,3.153,1.9895,2.0628,1.4941,0,0
4,4,4,4,4,4,4,4,4
5.3535,3.0574,3.2683,3.1585,1.9847,2.0588,1.4935,0,0
4,4,4,4,4,4,4,4,4
5.3402,3.0729,3.2631,3.1635,1.9812,2.0548,1.4921,0,0
4,4,4,4,4,4,4,4,4
5.3279,3.0898,3.26,3.1671,1.9785,2.0507,1.4897,0,0
4,4,4,4,4,4,4,4,4
